w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15
1.895829700000000003e+03,1.170433299999999917e+03,6.152122000000000526e+02,1.857022999999999911e+03,1.199392599999999902e+03,6.108909999999999627e+02,3.163598899999999958e+03,4.181182899999999790e+03,9.716009999999999991e+02,9.550648999999999660e+02,6.150439999999999827e+02,6.248890000000000100e+02,1.176454899999999952e+03,1.151826199999999972e+03,9.193753000000000384e+02,9.365265000000000555e+02
1.900485799999999927e+03,1.213624399999999923e+03,6.036028000000000020e+02,1.868979599999999891e+03,1.240420000000000073e+03,5.971765000000000327e+02,3.120806099999999788e+03,4.299483000000000175e+03,9.578908999999999878e+02,9.422958999999999605e+02,6.073520999999999503e+02,6.162672000000000025e+02,1.190101499999999987e+03,1.171313300000000027e+03,9.633685000000000400e+02,9.776997000000000071e+02
1.913346299999999928e+03,1.251359600000000000e+03,5.929666999999999462e+02,1.877507200000000012e+03,1.284902499999999918e+03,5.846961999999999762e+02,3.078963499999999840e+03,4.421814999999999600e+03,9.447958999999999605e+02,9.304805000000000064e+02,5.988614000000000033e+02,6.078256999999999834e+02,1.210682600000000093e+03,1.186151100000000042e+03,1.004332700000000045e+03,1.023648599999999988e+03
1.927661900000000060e+03,1.292829700000000003e+03,5.796880999999999631e+02,1.887001700000000028e+03,1.332886400000000094e+03,5.721586999999999534e+02,3.036393099999999777e+03,4.551833400000000438e+03,9.326609999999999445e+02,9.175303000000000111e+02,5.894156000000000404e+02,5.997862000000000080e+02,1.231616500000000087e+03,1.202820099999999911e+03,1.047486599999999953e+03,1.072910200000000032e+03
1.935741199999999935e+03,1.342741299999999910e+03,5.673268000000000484e+02,1.900723700000000008e+03,1.375472899999999981e+03,5.608727999999999838e+02,2.989861300000000028e+03,4.689017399999999725e+03,9.183455999999999904e+02,9.035789999999999509e+02,5.812457000000000562e+02,5.896910000000000309e+02,1.248573300000000017e+03,1.226131200000000035e+03,1.098644700000000057e+03,1.118668200000000070e+03
1.945235899999999901e+03,1.389924999999999955e+03,5.569253999999999678e+02,1.909698699999999917e+03,1.422754400000000032e+03,5.494031999999999698e+02,2.944460099999999784e+03,4.825482500000000073e+03,9.046971999999999525e+02,8.897580000000000382e+02,5.727500000000000000e+02,5.802549000000000206e+02,1.267921599999999899e+03,1.244522899999999936e+03,1.147717499999999973e+03,1.168320500000000038e+03
1.954302899999999909e+03,1.442048199999999952e+03,5.433958999999999833e+02,1.918126600000000053e+03,1.468820099999999911e+03,5.412540999999999940e+02,2.897169300000000021e+03,4.966778500000000349e+03,8.915949000000000524e+02,8.742287000000000035e+02,5.619162999999999784e+02,5.724293999999999869e+02,1.285487699999999904e+03,1.266204500000000053e+03,1.201748100000000022e+03,1.216338199999999915e+03
1.963160300000000007e+03,1.487177200000000084e+03,5.339417999999999438e+02,1.925371799999999894e+03,1.521137300000000096e+03,5.310303000000000111e+02,2.854444100000000162e+03,5.103374600000000100e+03,8.788334999999999582e+02,8.612612000000000307e+02,5.533319000000000187e+02,5.640175000000000409e+02,1.303912600000000111e+03,1.283187699999999950e+03,1.249201299999999947e+03,1.270073000000000093e+03
1.756525100000000066e+03,8.081031000000000404e+02,8.088151000000000295e+02,1.759212399999999889e+03,8.216319999999999482e+02,7.970367999999999711e+02,3.703692300000000159e+03,3.043632200000000012e+03,1.112823200000000043e+03,1.103717000000000098e+03,7.417190000000000509e+02,7.484330999999999676e+02,9.742166999999999462e+02,9.867531999999999925e+02,5.456843999999999824e+02,5.399778999999999769e+02
1.771646099999999933e+03,8.276912999999999556e+02,7.929864999999999782e+02,1.770749499999999898e+03,8.434520999999999731e+02,7.796767999999999574e+02,3.681287600000000111e+03,3.100914699999999812e+03,1.106177699999999959e+03,1.097601200000000063e+03,7.369040999999999713e+02,7.436046000000000049e+02,9.852337999999999738e+02,9.936112000000000535e+02,5.650082999999999629e+02,5.600614000000000487e+02
1.780493400000000065e+03,8.552096000000000231e+02,7.737622000000000071e+02,1.778953999999999951e+03,8.638745000000000118e+02,7.670996000000000095e+02,3.657625100000000202e+03,3.157768199999999979e+03,1.099544499999999971e+03,1.089550199999999904e+03,7.315067999999999984e+02,7.400235999999999876e+02,9.927087000000000216e+02,1.001052800000000047e+03,5.867051999999999907e+02,5.803015000000000327e+02
1.796913999999999987e+03,8.789438000000000102e+02,7.574189000000000078e+02,1.787114000000000033e+03,8.937317000000000462e+02,7.491423999999999523e+02,3.627205100000000130e+03,3.232059699999999793e+03,1.089016599999999926e+03,1.081678900000000112e+03,7.262636999999999716e+02,7.332459000000000060e+02,1.009854299999999967e+03,1.007423800000000028e+03,6.091421000000000276e+02,6.086394999999999982e+02
1.813139400000000023e+03,9.041751000000000431e+02,7.399465000000000146e+02,1.798530500000000075e+03,9.219310000000000400e+02,7.336109999999999900e+02,3.591785699999999906e+03,3.315547799999999825e+03,1.078693500000000085e+03,1.071542400000000043e+03,7.184248000000000047e+02,7.261250000000000000e+02,1.026226599999999962e+03,1.019815200000000004e+03,6.349161000000000286e+02,6.375898999999999432e+02
1.828133299999999963e+03,9.320833000000000084e+02,7.245548000000000002e+02,1.806517100000000028e+03,9.511808999999999514e+02,7.192748000000000275e+02,3.561699599999999919e+03,3.396044600000000173e+03,1.070096999999999980e+03,1.062144199999999955e+03,7.124006000000000540e+02,7.200578000000000429e+02,1.041675899999999956e+03,1.028495699999999943e+03,6.615978999999999814e+02,6.672750999999999522e+02
1.840555000000000064e+03,9.589308999999999514e+02,7.089923000000000002e+02,1.817258499999999913e+03,9.826604999999999563e+02,7.046625000000000227e+02,3.528886399999999867e+03,3.480173299999999927e+03,1.058872800000000097e+03,1.054203600000000051e+03,7.059900000000000091e+02,7.128200000000000500e+02,1.056040199999999913e+03,1.040095399999999927e+03,6.885751999999999953e+02,6.984624999999999773e+02
1.858529800000000023e+03,9.892195000000000391e+02,6.923334999999999582e+02,1.824294799999999896e+03,1.018605300000000057e+03,6.889130999999999858e+02,3.484060800000000199e+03,3.583835199999999986e+03,1.047841599999999971e+03,1.038581599999999980e+03,6.953565999999999576e+02,7.052809999999999491e+02,1.078006300000000010e+03,1.053710199999999986e+03,7.198782999999999674e+02,7.352404000000000224e+02
1.864038999999999987e+03,1.022299700000000030e+03,6.793366999999999507e+02,1.835675400000000081e+03,1.052922600000000102e+03,6.727268000000000256e+02,3.447432200000000194e+03,3.675568000000000211e+03,1.034789299999999912e+03,1.029399499999999989e+03,6.888248999999999569e+02,6.974184999999999945e+02,1.089798600000000079e+03,1.068434199999999919e+03,7.532626000000000204e+02,7.670725999999999658e+02
1.875124399999999923e+03,1.058383499999999913e+03,6.634904999999999973e+02,1.849744999999999891e+03,1.087934400000000096e+03,6.593876999999999953e+02,3.409418099999999868e+03,3.780647399999999834e+03,1.022733399999999961e+03,1.018575000000000045e+03,6.817550999999999704e+02,6.893546000000000049e+02,1.104501199999999926e+03,1.086969900000000052e+03,7.890086999999999762e+02,8.031675999999999931e+02
1.888642499999999927e+03,1.092681900000000041e+03,6.511191000000000031e+02,1.859306700000000092e+03,1.124876800000000003e+03,6.451041000000000167e+02,3.374199500000000171e+03,3.883531599999999798e+03,1.014132399999999961e+03,1.006509800000000041e+03,6.739519999999999982e+02,6.826053000000000566e+02,1.121532500000000027e+03,1.100014799999999923e+03,8.238265999999999849e+02,8.411576999999999771e+02
1.898111400000000003e+03,1.132380900000000111e+03,6.391408999999999878e+02,1.871951099999999997e+03,1.161311200000000099e+03,6.297486999999999853e+02,3.330045000000000073e+03,3.998599200000000110e+03,9.982247999999999593e+02,9.959507999999999583e+02,6.675578000000000429e+02,6.713115999999999985e+02,1.140741800000000012e+03,1.116918200000000070e+03,8.641087999999999738e+02,8.798304000000000542e+02
1.913577199999999948e+03,1.171174099999999953e+03,6.244602999999999611e+02,1.880040899999999965e+03,1.204659599999999955e+03,6.175877000000000407e+02,3.280116300000000138e+03,4.127383499999999913e+03,9.840823000000000320e+02,9.806049000000000433e+02,6.572367000000000417e+02,6.611924000000000206e+02,1.163670699999999897e+03,1.135733699999999999e+03,9.052219000000000051e+02,9.257572000000000116e+02
1.918948200000000043e+03,1.212841899999999896e+03,6.127947000000000344e+02,1.891380100000000084e+03,1.245914600000000064e+03,6.036929000000000087e+02,3.232624899999999798e+03,4.248947500000000218e+03,9.701575000000000273e+02,9.659569999999999936e+02,6.473818999999999733e+02,6.521285000000000309e+02,1.178874099999999999e+03,1.156348400000000083e+03,9.491712999999999738e+02,9.675537000000000489e+02
1.932621399999999994e+03,1.251065900000000056e+03,6.016040000000000418e+02,1.900686999999999898e+03,1.289240299999999934e+03,5.916085000000000491e+02,3.190778099999999995e+03,4.372048999999999978e+03,9.580353999999999814e+02,9.538220999999999776e+02,6.378500999999999976e+02,6.440705000000000382e+02,1.199758199999999988e+03,1.171732099999999946e+03,9.906476000000000113e+02,1.012911100000000033e+03
1.947964999999999918e+03,1.291488299999999981e+03,5.888071999999999662e+02,1.906316299999999956e+03,1.339016699999999901e+03,5.783238999999999805e+02,3.141959299999999985e+03,4.505958099999999831e+03,9.451325000000000500e+02,9.383618999999999915e+02,6.271644000000000005e+02,6.343005000000000564e+02,1.223925899999999956e+03,1.187247499999999945e+03,1.033037700000000086e+03,1.064747000000000071e+03
1.954060400000000072e+03,1.340992400000000089e+03,5.761267000000000280e+02,1.919946699999999964e+03,1.381475300000000061e+03,5.664592999999999847e+02,3.094503299999999854e+03,4.640557499999999891e+03,9.300629999999999882e+02,9.252082000000000335e+02,6.184862000000000535e+02,6.237459000000000060e+02,1.239760600000000068e+03,1.210530799999999999e+03,1.083869699999999966e+03,1.109396400000000085e+03
1.961283899999999903e+03,1.388613800000000083e+03,5.657586000000000013e+02,1.930155500000000075e+03,1.428486100000000079e+03,5.542813999999999623e+02,3.050473300000000108e+03,4.774105999999999767e+03,9.157617000000000189e+02,9.130277999999999565e+02,6.107591999999999643e+02,6.139246000000000549e+02,1.257615299999999934e+03,1.228805299999999988e+03,1.132520099999999957e+03,1.158165299999999888e+03
1.973380900000000111e+03,1.435175999999999931e+03,5.533256999999999834e+02,1.933882499999999936e+03,1.475082499999999982e+03,5.475384000000000242e+02,3.007166600000000017e+03,4.907219399999999951e+03,9.059186999999999443e+02,8.972998000000000047e+02,5.990152000000000498e+02,6.079329000000000178e+02,1.275964400000000069e+03,1.245779199999999946e+03,1.181984300000000076e+03,1.206491500000000087e+03
1.978068199999999933e+03,1.483323699999999917e+03,5.436636999999999489e+02,1.944014300000000048e+03,1.524012999999999920e+03,5.371978000000000293e+02,2.961328100000000177e+03,5.044952599999999620e+03,8.904616999999999507e+02,8.851171000000000504e+02,5.914860999999999649e+02,5.972631999999999834e+02,1.292776800000000094e+03,1.265432000000000016e+03,1.231330999999999904e+03,1.258412800000000061e+03
1.783103900000000067e+03,8.161210999999999558e+02,8.174931000000000267e+02,1.783258700000000090e+03,8.292399000000000342e+02,8.083724999999999454e+02,3.832982700000000023e+03,3.000606499999999869e+03,1.132062599999999975e+03,1.124335600000000113e+03,7.859501999999999953e+02,7.936343000000000529e+02,9.632440000000000282e+02,9.704505000000000337e+02,5.364613000000000511e+02,5.334506999999999834e+02
1.799660100000000057e+03,8.350286999999999580e+02,8.011290000000000191e+02,1.794062200000000075e+03,8.526245999999999867e+02,7.898640000000000327e+02,3.810034700000000157e+03,3.058333900000000085e+03,1.126907600000000002e+03,1.117114900000000034e+03,7.800040999999999940e+02,7.890081000000000131e+02,9.739012000000000171e+02,9.780954000000000406e+02,5.560049000000000206e+02,5.533324000000000069e+02
1.807603699999999890e+03,8.613056000000000267e+02,7.830723000000000411e+02,1.802526100000000042e+03,8.733197999999999865e+02,7.772652000000000498e+02,3.790958599999999933e+03,3.110134100000000217e+03,1.121652000000000044e+03,1.111497100000000046e+03,7.752486999999999853e+02,7.855607999999999720e+02,9.795942999999999756e+02,9.837305000000000064e+02,5.764865999999999531e+02,5.733227000000000544e+02
1.823817700000000059e+03,8.834862000000000535e+02,7.680199000000000069e+02,1.811553499999999985e+03,9.021061999999999443e+02,7.592956000000000358e+02,3.759317700000000059e+03,3.184961400000000140e+03,1.110562500000000000e+03,1.103911299999999983e+03,7.699000999999999522e+02,7.779438000000000102e+02,9.971557000000000244e+02,9.908405999999999949e+02,5.987055000000000291e+02,6.012595999999999776e+02
1.839539399999999887e+03,9.086755000000000564e+02,7.504754000000000360e+02,1.822247399999999971e+03,9.307537999999999556e+02,7.430469000000000506e+02,3.724630500000000211e+03,3.266107899999999972e+03,1.101458300000000008e+03,1.093236100000000079e+03,7.619406999999999925e+02,7.709954000000000178e+02,1.012587700000000041e+03,1.003003699999999981e+03,6.237036000000000513e+02,6.298129000000000133e+02
1.854567500000000109e+03,9.355676999999999452e+02,7.353455999999999904e+02,1.827904500000000098e+03,9.598446000000000140e+02,7.295706999999999880e+02,3.691786700000000110e+03,3.347013899999999921e+03,1.093055900000000065e+03,1.082018800000000056e+03,7.546233999999999469e+02,7.650886000000000422e+02,1.029046199999999999e+03,1.011250199999999950e+03,6.497553000000000338e+02,6.599622000000000526e+02
1.868615199999999959e+03,9.621946000000000367e+02,7.185171000000000276e+02,1.837720000000000027e+03,9.909976000000000340e+02,7.151512999999999920e+02,3.658022599999999784e+03,3.431173200000000179e+03,1.082450199999999995e+03,1.073428499999999985e+03,7.473238000000000056e+02,7.578201000000000249e+02,1.044866999999999962e+03,1.022268199999999979e+03,6.756858999999999469e+02,6.913520999999999503e+02
1.885276699999999892e+03,9.917083999999999833e+02,7.030410000000000537e+02,1.844721000000000004e+03,1.026126700000000028e+03,6.988704999999999927e+02,3.613237799999999879e+03,3.532506499999999960e+03,1.071693099999999959e+03,1.057930000000000064e+03,7.364655999999999949e+02,7.501490999999999758e+02,1.065684700000000021e+03,1.035828999999999951e+03,7.071826999999999543e+02,7.268101000000000340e+02
1.888789999999999964e+03,1.026448799999999892e+03,6.897450000000000045e+02,1.859474600000000009e+03,1.057845700000000079e+03,6.820412999999999784e+02,3.578550600000000031e+03,3.621794800000000123e+03,1.058583300000000008e+03,1.051016100000000051e+03,7.314305000000000518e+02,7.405207000000000335e+02,1.075371100000000069e+03,1.051808500000000095e+03,7.405988999999999578e+02,7.570163000000000011e+02
1.898971999999999980e+03,1.062026800000000094e+03,6.742378999999999678e+02,1.873332699999999932e+03,1.091828099999999949e+03,6.686852999999999838e+02,3.535262200000000121e+03,3.729820600000000013e+03,1.044774400000000014e+03,1.039235699999999952e+03,7.234148999999999887e+02,7.308372000000000526e+02,1.091108199999999897e+03,1.071796800000000076e+03,7.769392000000000280e+02,7.929764000000000124e+02
1.912384700000000066e+03,1.094995599999999968e+03,6.620240999999999758e+02,1.881547100000000000e+03,1.130598700000000008e+03,6.536814000000000533e+02,3.501346300000000156e+03,3.829885299999999916e+03,1.035804499999999962e+03,1.028115600000000086e+03,7.157767999999999802e+02,7.246494000000000142e+02,1.108500999999999976e+03,1.083248299999999972e+03,8.103220999999999776e+02,8.308138999999999896e+02
1.926024100000000089e+03,1.132620300000000043e+03,6.489311999999999898e+02,1.894328999999999951e+03,1.167874600000000100e+03,6.386182000000000016e+02,3.456400999999999840e+03,3.947996399999999994e+03,1.022282299999999964e+03,1.016226199999999949e+03,7.072200000000000273e+02,7.136725000000000136e+02,1.129424999999999955e+03,1.100566299999999956e+03,8.496482999999999493e+02,8.713568000000000211e+02
1.940939000000000078e+03,1.170679399999999987e+03,6.344192000000000462e+02,1.900105600000000095e+03,1.210328400000000101e+03,6.270498000000000047e+02,3.403032799999999952e+03,4.076488600000000133e+03,1.008533000000000015e+03,9.988990999999999758e+02,6.952195000000000391e+02,7.033812000000000353e+02,1.152527199999999993e+03,1.119361599999999953e+03,8.907578999999999496e+02,9.168419000000000096e+02
1.945160000000000082e+03,1.211231700000000046e+03,6.232329999999999472e+02,1.907495400000000018e+03,1.250377799999999979e+03,6.146495999999999640e+02,3.357429099999999835e+03,4.190718399999999747e+03,9.952444000000000415e+02,9.846123000000000047e+02,6.857907999999999902e+02,6.947816000000000258e+02,1.166556599999999889e+03,1.137238000000000056e+03,9.330329000000000406e+02,9.568908999999999878e+02
1.957057700000000068e+03,1.249527599999999893e+03,6.114072999999999638e+02,1.915686599999999999e+03,1.293778199999999970e+03,6.023274999999999864e+02,3.316338600000000042e+03,4.309446299999999610e+03,9.835996999999999844e+02,9.726902999999999793e+02,6.763233999999999924e+02,6.867251999999999725e+02,1.185375700000000052e+03,1.152105900000000020e+03,9.736938000000000102e+02,1.001270899999999983e+03
1.972732500000000073e+03,1.291954300000000103e+03,5.964986999999999853e+02,1.923152700000000095e+03,1.341672800000000052e+03,5.894262999999999693e+02,3.267146200000000135e+03,4.444291100000000370e+03,9.707504000000000133e+02,9.576639000000000124e+02,6.652096000000000231e+02,6.765222999999999729e+02,1.209799800000000005e+03,1.169153800000000047e+03,1.016425700000000006e+03,1.051911800000000085e+03
1.979918699999999944e+03,1.338112000000000080e+03,5.848224999999999909e+02,1.932207799999999907e+03,1.385698900000000094e+03,5.776284000000000560e+02,3.216492299999999886e+03,4.577895999999999731e+03,9.561215999999999440e+02,9.427241999999999962e+02,6.549070000000000391e+02,6.657395000000000209e+02,1.227642100000000028e+03,1.189943299999999908e+03,1.065182499999999891e+03,1.098128099999999904e+03
1.986299099999999953e+03,1.385282999999999902e+03,5.743576000000000477e+02,1.942664999999999964e+03,1.430965999999999894e+03,5.660932999999999993e+02,3.169488499999999931e+03,4.712175500000000284e+03,9.413703000000000429e+02,9.295676999999999452e+02,6.465830999999999449e+02,6.549673999999999978e+02,1.245456599999999980e+03,1.209808099999999968e+03,1.113529700000000048e+03,1.146381100000000060e+03
1.995761799999999994e+03,1.430962199999999939e+03,5.637763999999999669e+02,1.946028399999999920e+03,1.476971000000000004e+03,5.589198000000000093e+02,3.124102699999999913e+03,4.844316899999999805e+03,9.309514000000000351e+02,9.128425999999999476e+02,6.346644999999999754e+02,6.486441999999999553e+02,1.262692600000000084e+03,1.227375000000000000e+03,1.163191900000000032e+03,1.194057399999999916e+03
2.001539500000000089e+03,1.477100799999999936e+03,5.539228000000000520e+02,1.954439900000000080e+03,1.525574100000000044e+03,5.490965999999999667e+02,3.077026400000000194e+03,4.980647299999999632e+03,9.172147999999999683e+02,8.988745000000000118e+02,6.248913999999999760e+02,6.390457000000000107e+02,1.279389799999999923e+03,1.247550500000000056e+03,1.212067099999999982e+03,1.244639899999999898e+03
1.811928799999999910e+03,8.249819999999999709e+02,8.265907999999999447e+02,1.814489199999999983e+03,8.402120999999999640e+02,8.138551999999999680e+02,3.976271299999999883e+03,2.951786799999999857e+03,1.157804300000000012e+03,1.149205400000000054e+03,8.319769999999999754e+02,8.402845999999999549e+02,9.459729999999999563e+02,9.574751999999999725e+02,5.287472999999999956e+02,5.225913000000000466e+02
1.826730900000000020e+03,8.462847000000000435e+02,8.109230000000000018e+02,1.825471700000000055e+03,8.610874999999999773e+02,7.955898999999999432e+02,3.955202900000000227e+03,3.006884799999999814e+03,1.152701900000000023e+03,1.142952900000000000e+03,8.274962000000000444e+02,8.350519000000000460e+02,9.564222999999999502e+02,9.637499000000000251e+02,5.483182000000000471e+02,5.413944000000000187e+02
1.832549700000000030e+03,8.730375000000000227e+02,7.915507000000000062e+02,1.833483400000000074e+03,8.823669999999999618e+02,7.827776000000000067e+02,3.929858900000000176e+03,3.061907000000000153e+03,1.144850200000000086e+03,1.136182499999999891e+03,8.211038999999999533e+02,8.307223000000000184e+02,9.624459000000000515e+02,9.710756000000000085e+02,5.697378999999999678e+02,5.616476000000000113e+02
1.850686200000000099e+03,8.938420999999999594e+02,7.761304999999999836e+02,1.841218000000000075e+03,9.109416999999999689e+02,7.658016000000000076e+02,3.898463799999999992e+03,3.136156300000000101e+03,1.135355000000000018e+03,1.127580400000000054e+03,8.152960000000000491e+02,8.232323999999999842e+02,9.803183000000000220e+02,9.782278999999999769e+02,5.906894999999999527e+02,5.899206000000000358e+02
1.865245200000000068e+03,9.186893000000000029e+02,7.570034000000000560e+02,1.852210399999999936e+03,9.389580999999999449e+02,7.511109000000000151e+02,3.864435199999999895e+03,3.214782099999999900e+03,1.125445200000000114e+03,1.118502400000000080e+03,8.070143000000000484e+02,8.164732999999999947e+02,9.951096000000000004e+02,9.901210999999999558e+02,6.143687999999999647e+02,6.181825999999999794e+02
1.878752400000000080e+03,9.458561999999999443e+02,7.423092000000000326e+02,1.860056299999999965e+03,9.676414999999999509e+02,7.358777000000000044e+02,3.829536999999999807e+03,3.296956299999999828e+03,1.115847099999999955e+03,1.107682099999999991e+03,7.998383000000000038e+02,8.091694999999999709e+02,1.010949299999999994e+03,1.000373000000000047e+03,6.412830999999999904e+02,6.473509000000000242e+02
1.892758700000000090e+03,9.728372000000000526e+02,7.257613000000000056e+02,1.867421700000000101e+03,9.991735999999999649e+02,7.217758000000000038e+02,3.793192799999999806e+03,3.382535499999999956e+03,1.105207599999999957e+03,1.097607400000000098e+03,7.915443999999999960e+02,8.018333999999999833e+02,1.027584000000000060e+03,1.010998199999999997e+03,6.680212000000000216e+02,6.789320999999999913e+02
1.908750199999999950e+03,1.001322400000000016e+03,7.110338000000000420e+02,1.874660399999999981e+03,1.032930000000000064e+03,7.056461000000000467e+02,3.747392800000000079e+03,3.482950100000000020e+03,1.092938499999999976e+03,1.083418300000000045e+03,7.814111000000000331e+02,7.926249000000000251e+02,1.049569099999999935e+03,1.023900899999999979e+03,6.981876999999999498e+02,7.142924000000000433e+02
1.914446999999999889e+03,1.037337700000000041e+03,6.963768000000000029e+02,1.888430900000000065e+03,1.065129200000000083e+03,6.883727999999999838e+02,3.706591499999999996e+03,3.579502899999999954e+03,1.079184999999999945e+03,1.074138699999999972e+03,7.742127000000000407e+02,7.820551000000000386e+02,1.062127400000000080e+03,1.041219399999999951e+03,7.336363999999999805e+02,7.455196999999999434e+02
1.924699800000000096e+03,1.071734899999999925e+03,6.816497000000000526e+02,1.900599200000000110e+03,1.097780600000000049e+03,6.759062000000000126e+02,3.663552999999999884e+03,3.684817399999999907e+03,1.066912100000000009e+03,1.061532799999999952e+03,7.653173000000000457e+02,7.727907999999999902e+02,1.078168300000000045e+03,1.059842399999999998e+03,7.686866999999999734e+02,7.811200000000000045e+02
1.936494400000000041e+03,1.105612200000000030e+03,6.686298000000000457e+02,1.908971199999999953e+03,1.135692900000000009e+03,6.612681999999999789e+02,3.625328100000000177e+03,3.787340599999999995e+03,1.056752300000000105e+03,1.049357199999999921e+03,7.565452999999999975e+02,7.656733000000000402e+02,1.094856099999999969e+03,1.073757900000000063e+03,8.035827000000000453e+02,8.181439000000000306e+02
1.951261400000000094e+03,1.139383000000000038e+03,6.572916000000000167e+02,1.919193899999999985e+03,1.172770099999999957e+03,6.472137999999999920e+02,3.586655699999999797e+03,3.896458099999999831e+03,1.045829999999999927e+03,1.038697300000000041e+03,7.488478999999999814e+02,7.562804999999999609e+02,1.115049899999999980e+03,1.087428100000000086e+03,8.392082000000000335e+02,8.577718999999999596e+02
1.965691299999999956e+03,1.176191399999999931e+03,6.429492000000000189e+02,1.924782600000000002e+03,1.214488800000000083e+03,6.349855000000000018e+02,3.533759599999999864e+03,4.021329200000000128e+03,1.032250700000000052e+03,1.021922199999999975e+03,7.367936999999999443e+02,7.457930000000000064e+02,1.137703400000000101e+03,1.105461600000000089e+03,8.790841000000000349e+02,9.020801000000000158e+02
1.967401900000000069e+03,1.217538900000000012e+03,6.319855000000000018e+02,1.930964199999999892e+03,1.254021500000000060e+03,6.215879999999999654e+02,3.484892800000000079e+03,4.134607200000000375e+03,1.018738600000000019e+03,1.006657100000000014e+03,7.266763999999999442e+02,7.358206999999999880e+02,1.151173399999999901e+03,1.123125900000000001e+03,9.213378999999999905e+02,9.419700000000000273e+02
1.980308999999999969e+03,1.254832699999999932e+03,6.187179999999999609e+02,1.938678900000000112e+03,1.297214199999999892e+03,6.100630999999999631e+02,3.439192000000000007e+03,4.256623899999999594e+03,1.006526799999999980e+03,9.931497000000000526e+02,7.155546000000000504e+02,7.269609000000000378e+02,1.170923399999999901e+03,1.139855700000000070e+03,9.618549000000000433e+02,9.869899000000000342e+02
1.992813000000000102e+03,1.296802599999999984e+03,6.050389000000000124e+02,1.945472899999999981e+03,1.344610300000000052e+03,5.967129999999999654e+02,3.388253900000000158e+03,4.389196799999999712e+03,9.924238000000000284e+02,9.782146999999999935e+02,7.045982000000000198e+02,7.160172000000000025e+02,1.193369799999999941e+03,1.157530600000000049e+03,1.005262699999999995e+03,1.036033699999999953e+03
1.998554599999999937e+03,1.342570200000000114e+03,5.944646000000000186e+02,1.954604800000000068e+03,1.386527499999999918e+03,5.852953999999999724e+02,3.338338000000000193e+03,4.519679100000000290e+03,9.783306000000000040e+02,9.631151999999999589e+02,6.943467000000000553e+02,7.055454999999999472e+02,1.210042799999999943e+03,1.178667699999999968e+03,1.053869300000000067e+03,1.080099300000000085e+03
2.004852699999999913e+03,1.390846500000000106e+03,5.824601999999999862e+02,1.963342100000000073e+03,1.431953400000000101e+03,5.733259000000000469e+02,3.289805299999999988e+03,4.652975499999999556e+03,9.638423999999999978e+02,9.494256000000000313e+02,6.847573999999999614e+02,6.947798999999999978e+02,1.227578999999999951e+03,1.198239600000000110e+03,1.102980600000000095e+03,1.127176300000000083e+03
2.010849699999999984e+03,1.439299099999999953e+03,5.713517000000000507e+02,1.971543100000000095e+03,1.476606700000000046e+03,5.645751000000000204e+02,3.241055400000000191e+03,4.789170000000000073e+03,9.506440000000000055e+02,9.342154000000000451e+02,6.727195000000000391e+02,6.864764999999999873e+02,1.244030299999999897e+03,1.219017599999999902e+03,1.155106700000000046e+03,1.174015400000000000e+03
2.018666799999999967e+03,1.484646700000000010e+03,5.605086999999999762e+02,1.977898599999999988e+03,1.525488800000000083e+03,5.554157999999999902e+02,3.189758899999999812e+03,4.928866500000000087e+03,9.366661000000000286e+02,9.187152999999999565e+02,6.617680000000000291e+02,6.756095000000000255e+02,1.262706899999999905e+03,1.239353299999999990e+03,1.203681199999999990e+03,1.226125099999999975e+03
1.836211199999999963e+03,8.376870999999999867e+02,8.358230999999999540e+02,1.843175700000000006e+03,8.530950000000000273e+02,8.213337000000000216e+02,4.129068400000000111e+03,2.894257399999999961e+03,1.183643800000000056e+03,1.177648699999999963e+03,8.816345000000000027e+02,8.891413999999999760e+02,9.266763999999999442e+02,9.400170000000000528e+02,5.187667000000000144e+02,5.117973000000000070e+02
1.851775699999999915e+03,8.586599999999999682e+02,8.201244000000000369e+02,1.854154700000000048e+03,8.737423000000000002e+02,8.037753000000000156e+02,4.107983799999999974e+03,2.950248599999999897e+03,1.179226200000000063e+03,1.170854499999999916e+03,8.768454000000000406e+02,8.840576999999999543e+02,9.372442999999999529e+02,9.470118999999999687e+02,5.382441999999999780e+02,5.307481999999999971e+02
1.857587800000000016e+03,8.859089999999999918e+02,8.016781999999999471e+02,1.861450900000000047e+03,8.956647000000000389e+02,7.895490999999999531e+02,4.084080399999999827e+03,3.003759300000000167e+03,1.171296800000000076e+03,1.164851599999999962e+03,8.715117000000000189e+02,8.794202999999999975e+02,9.441123000000000047e+02,9.527454000000000178e+02,5.592541999999999689e+02,5.506473999999999478e+02
1.872997900000000072e+03,9.074788999999999533e+02,7.857726000000000113e+02,1.867573599999999942e+03,9.232789999999999964e+02,7.735172999999999774e+02,4.050409400000000005e+03,3.076209899999999834e+03,1.161426699999999983e+03,1.155454999999999927e+03,8.650354999999999563e+02,8.714922000000000253e+02,9.603234999999999673e+02,9.603599000000000387e+02,5.804637000000000171e+02,5.780628000000000384e+02
