w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15
1.964922199999999975e+03,1.011510200000000054e+03,8.636932000000000471e+02,1.932221000000000004e+03,1.038621599999999944e+03,8.550788999999999760e+02,3.787958700000000135e+03,3.874088400000000092e+03,1.074794799999999896e+03,1.058996100000000069e+03,8.243133000000000266e+02,8.328545000000000300e+02,1.092712800000000016e+03,1.074584200000000010e+03,8.493047000000000253e+02,8.604867000000000417e+02
1.967895400000000109e+03,1.052760299999999916e+03,8.496572999999999638e+02,1.938026800000000094e+03,1.077833499999999958e+03,8.401480999999999995e+02,3.740248999999999796e+03,3.982072400000000016e+03,1.061447599999999966e+03,1.045237699999999904e+03,8.141213999999999942e+02,8.224423000000000457e+02,1.107030999999999949e+03,1.090337099999999964e+03,8.887129999999999654e+02,8.989913000000000238e+02
1.975399100000000089e+03,1.090347800000000007e+03,8.380512999999999693e+02,1.947861900000000105e+03,1.115230000000000018e+03,8.273831000000000131e+02,3.699396799999999985e+03,4.090876400000000103e+03,1.050209299999999985e+03,1.034335800000000063e+03,8.048237000000000307e+02,8.130280000000000200e+02,1.121382100000000037e+03,1.106999600000000100e+03,9.283831000000000131e+02,9.371115999999999531e+02
1.987429799999999886e+03,1.131657699999999977e+03,8.219769000000000005e+02,1.953044900000000098e+03,1.159242099999999937e+03,8.137899999999999636e+02,3.651780900000000202e+03,4.211360499999999774e+03,1.037908300000000054e+03,1.020925899999999956e+03,7.935143000000000484e+02,8.024324000000000296e+02,1.141024300000000039e+03,1.122609300000000076e+03,9.696174999999999500e+02,9.811094000000000506e+02
1.989672000000000025e+03,1.178010600000000068e+03,8.092536999999999807e+02,1.961305299999999988e+03,1.203880900000000111e+03,7.989396000000000413e+02,3.596715799999999945e+03,4.340346300000000156e+03,1.021094600000000014e+03,1.006360800000000040e+03,7.831589000000000169e+02,7.891014999999999873e+02,1.157835299999999961e+03,1.143563100000000077e+03,1.015847499999999968e+03,1.026100400000000036e+03
1.992309700000000021e+03,1.227150799999999890e+03,7.973374000000000024e+02,1.972816700000000083e+03,1.246474699999999984e+03,7.839536000000000513e+02,3.546768799999999828e+03,4.469274099999999635e+03,1.004851400000000012e+03,9.949035000000000082e+02,7.750872000000000526e+02,7.749266999999999825e+02,1.173742899999999963e+03,1.163617299999999886e+03,1.064116400000000112e+03,1.070797499999999900e+03
2.000068400000000111e+03,1.279043599999999969e+03,7.811625000000000227e+02,1.984289899999999989e+03,1.291602499999999964e+03,7.706154999999999973e+02,3.494923800000000028e+03,4.607858599999999569e+03,9.908193999999999733e+02,9.806268999999999778e+02,7.623872000000000071e+02,7.640902999999999565e+02,1.191485100000000102e+03,1.186885099999999966e+03,1.116582799999999907e+03,1.115905600000000049e+03
2.008552799999999934e+03,1.324963099999999940e+03,7.662448000000000548e+02,1.988416600000000017e+03,1.341509700000000066e+03,7.596327999999999747e+02,3.438556900000000041e+03,4.746762899999999718e+03,9.769600000000000364e+02,9.635901000000000067e+02,7.481267000000000280e+02,7.528800999999999704e+02,1.211613499999999931e+03,1.206065000000000055e+03,1.164060500000000047e+03,1.168023899999999912e+03
1.854367199999999912e+03,6.638932999999999538e+02,1.096384299999999939e+03,1.871825199999999995e+03,6.691787000000000489e+02,1.076123499999999922e+03,4.425873899999999594e+03,2.801898299999999836e+03,1.222713299999999890e+03,1.222398400000000038e+03,9.926218999999999824e+02,9.911403000000000247e+02,8.950869999999999891e+02,9.123008999999999560e+02,5.052225999999999999e+02,4.922878000000000043e+02
1.869190399999999954e+03,6.815816999999999553e+02,1.078172100000000000e+03,1.876718599999999924e+03,6.922753999999999905e+02,1.056312100000000100e+03,4.396398199999999633e+03,2.853852100000000064e+03,1.217147099999999909e+03,1.213559999999999945e+03,9.845152000000000498e+02,9.841758999999999560e+02,9.070602999999999838e+02,9.171413000000000011e+02,5.212215999999999667e+02,5.114288999999999987e+02
1.874664800000000014e+03,7.080854000000000497e+02,1.057083900000000085e+03,1.884611300000000028e+03,7.121753999999999678e+02,1.041731099999999969e+03,4.369819800000000214e+03,2.904532099999999900e+03,1.210136899999999969e+03,1.207201199999999972e+03,9.768627000000000180e+02,9.786190000000000282e+02,9.128531000000000404e+02,9.244085999999999785e+02,5.409814000000000078e+02,5.292889999999999873e+02
1.888903999999999996e+03,7.291121000000000549e+02,1.039844399999999951e+03,1.887296599999999899e+03,7.412785999999999831e+02,1.021717200000000048e+03,4.327737600000000384e+03,2.976415300000000116e+03,1.199711700000000064e+03,1.195147999999999911e+03,9.677249000000000478e+02,9.681530000000000200e+02,9.300248000000000275e+02,9.321054000000000315e+02,5.613990999999999758e+02,5.558859999999999673e+02
1.899785699999999906e+03,7.552397999999999456e+02,1.020525700000000029e+03,1.899782300000000077e+03,7.658700999999999794e+02,1.004562900000000013e+03,4.290965900000000147e+03,3.050800600000000031e+03,1.189619500000000016e+03,1.186594700000000103e+03,9.594384999999999764e+02,9.583132000000000517e+02,9.425066000000000486e+02,9.453419000000000096e+02,5.849865999999999531e+02,5.809655000000000200e+02
1.910064200000000028e+03,7.838989000000000260e+02,1.003044099999999958e+03,1.908556399999999940e+03,7.931301999999999452e+02,9.867503000000000384e+02,4.250311300000000301e+03,3.131132799999999861e+03,1.178351200000000063e+03,1.175807800000000043e+03,9.510081999999999880e+02,9.481440999999999804e+02,9.568188999999999851e+02,9.579746000000000095e+02,6.118288999999999760e+02,6.075104000000000042e+02
1.920652199999999993e+03,8.103849000000000160e+02,9.870420000000000300e+02,1.915414700000000039e+03,8.224477000000000544e+02,9.701123000000000047e+02,4.215183299999999690e+03,3.206870499999999993e+03,1.166663299999999936e+03,1.168490199999999959e+03,9.446915000000000191e+02,9.383383000000000038e+02,9.723125000000000000e+02,9.661630999999999858e+02,6.354117999999999711e+02,6.359831000000000358e+02
1.937006300000000010e+03,8.379978999999999587e+02,9.680778000000000247e+02,1.918505900000000111e+03,8.562396999999999707e+02,9.542800999999999476e+02,4.166860499999999774e+03,3.301247199999999793e+03,1.157147999999999911e+03,1.152546700000000101e+03,9.302264000000000124e+02,9.299393999999999778e+02,9.923985000000000127e+02,9.784305000000000518e+02,6.643090999999999440e+02,6.691091000000000122e+02
1.941902800000000070e+03,8.694674999999999727e+02,9.530351000000000568e+02,1.927735500000000002e+03,8.887442999999999529e+02,9.350037999999999556e+02,4.121154599999999846e+03,3.390734399999999823e+03,1.142847099999999955e+03,1.142605099999999993e+03,9.209909000000000106e+02,9.177115000000000009e+02,1.006292800000000057e+03,9.924917000000000371e+02,6.952745999999999640e+02,6.996752999999999929e+02
1.948132599999999911e+03,9.019565000000000055e+02,9.378451000000000022e+02,1.938065100000000029e+03,9.212648000000000366e+02,9.186277999999999793e+02,4.076125399999999900e+03,3.485766500000000178e+03,1.129889799999999923e+03,1.131348899999999958e+03,9.114389999999999645e+02,9.064477000000000544e+02,1.020193599999999947e+03,1.009130899999999997e+03,7.274117999999999711e+02,7.320302000000000362e+02
1.957067299999999932e+03,9.352827999999999520e+02,9.235583000000000311e+02,1.948902199999999993e+03,9.570202000000000453e+02,9.012391000000000076e+02,4.035000599999999849e+03,3.584069300000000112e+03,1.117968499999999949e+03,1.121311500000000024e+03,9.020345999999999549e+02,8.966860000000000355e+02,1.036542999999999893e+03,1.023686900000000037e+03,7.603623000000000047e+02,7.664770999999999503e+02
1.965112300000000005e+03,9.714287000000000489e+02,9.091780999999999722e+02,1.958560799999999972e+03,9.924564000000000306e+02,8.852453000000000429e+02,3.985911000000000058e+03,3.692070600000000013e+03,1.103204300000000103e+03,1.109955099999999902e+03,8.921502000000000407e+02,8.836014000000000124e+02,1.054680800000000090e+03,1.040156799999999976e+03,7.966838000000000193e+02,8.035492000000000417e+02
1.983698599999999942e+03,1.009172800000000052e+03,8.885907999999999447e+02,1.960936200000000099e+03,1.038545000000000073e+03,8.690375999999999976e+02,3.923655600000000049e+03,3.822325400000000172e+03,1.090866199999999935e+03,1.089202099999999973e+03,8.743527000000000271e+02,8.722346000000000004e+02,1.080905500000000075e+03,1.058771600000000035e+03,8.363378000000000156e+02,8.493105000000000473e+02
1.985909000000000106e+03,1.049757800000000088e+03,8.743682999999999765e+02,1.967723199999999906e+03,1.078559899999999971e+03,8.530850000000000364e+02,3.873830199999999877e+03,3.931572999999999865e+03,1.075994400000000041e+03,1.076094499999999925e+03,8.638798000000000457e+02,8.608614999999999782e+02,1.095827600000000075e+03,1.075342699999999923e+03,8.753333000000000084e+02,8.880693999999999733e+02
1.992701399999999921e+03,1.088602499999999964e+03,8.616307000000000471e+02,1.977881200000000035e+03,1.116079600000000028e+03,8.396100999999999885e+02,3.827416400000000067e+03,4.045089100000000144e+03,1.062748700000000099e+03,1.064209700000000112e+03,8.532768999999999551e+02,8.501811000000000149e+02,1.111701999999999998e+03,1.093435799999999972e+03,9.162069999999999936e+02,9.267442999999999529e+02
2.004116400000000112e+03,1.128880100000000084e+03,8.442516000000000531e+02,1.979172000000000025e+03,1.159855000000000018e+03,8.288454000000000406e+02,3.779715999999999894e+03,4.161404499999999643e+03,1.052552500000000009e+03,1.048339899999999943e+03,8.401345000000000027e+02,8.416891000000000531e+02,1.130154999999999973e+03,1.108048199999999952e+03,9.554061000000000377e+02,9.707952000000000226e+02
2.003645500000000084e+03,1.176320699999999988e+03,8.309922000000000253e+02,1.989111200000000053e+03,1.203723400000000083e+03,8.119710000000000036e+02,3.723394800000000032e+03,4.288369200000000092e+03,1.034527900000000045e+03,1.035203600000000051e+03,8.298601999999999634e+02,8.268030999999999722e+02,1.145724099999999908e+03,1.129190700000000106e+03,1.001846199999999953e+03,1.014608200000000011e+03
2.007498299999999972e+03,1.223973300000000108e+03,8.184097000000000435e+02,1.998307499999999891e+03,1.248496599999999944e+03,7.961559999999999491e+02,3.670175299999999879e+03,4.418666100000000370e+03,1.017525899999999979e+03,1.023122299999999996e+03,8.209030000000000200e+02,8.116240999999999985e+02,1.163614299999999957e+03,1.148383100000000013e+03,1.048838099999999940e+03,1.060830600000000004e+03
2.015205200000000104e+03,1.273213199999999915e+03,8.034361999999999853e+02,2.007261899999999969e+03,1.292556800000000067e+03,7.838414999999999964e+02,3.618958700000000135e+03,4.552556099999999788e+03,1.004412100000000009e+03,1.008582700000000045e+03,8.079657999999999447e+02,8.009981000000000222e+02,1.181153600000000097e+03,1.169624900000000025e+03,1.099323100000000068e+03,1.105454500000000053e+03
2.021676600000000008e+03,1.322411200000000008e+03,7.870411000000000286e+02,2.013282400000000052e+03,1.339011899999999969e+03,7.725273999999999432e+02,3.560378299999999854e+03,4.691572299999999814e+03,9.901563999999999623e+02,9.913578999999999724e+02,7.929638999999999669e+02,7.889000999999999522e+02,1.199769500000000107e+03,1.190939300000000003e+03,1.149239100000000008e+03,1.154624399999999923e+03
1.880752300000000105e+03,6.630334000000000287e+02,1.121865700000000061e+03,1.895907500000000027e+03,6.685766999999999598e+02,1.102416699999999992e+03,4.574539799999999559e+03,2.754012499999999818e+03,1.246606700000000046e+03,1.247168400000000020e+03,1.042504799999999932e+03,1.041259900000000016e+03,8.820839999999999463e+02,8.956758999999999560e+02,4.954558999999999855e+02,4.837966999999999871e+02
1.892613800000000083e+03,6.818057999999999765e+02,1.104151200000000017e+03,1.904054900000000089e+03,6.903143999999999778e+02,1.082134199999999964e+03,4.543130199999999604e+03,2.807944100000000162e+03,1.239134000000000015e+03,1.239370699999999943e+03,1.034362399999999980e+03,1.033263099999999895e+03,8.930571999999999662e+02,9.029097000000000435e+02,5.130172000000000025e+02,5.019599999999999795e+02
1.898895700000000033e+03,7.064158999999999651e+02,1.083767000000000053e+03,1.909182499999999891e+03,7.112595000000000027e+02,1.067461199999999963e+03,4.516337499999999636e+03,2.856644299999999930e+03,1.233634199999999964e+03,1.231743600000000015e+03,1.025736400000000003e+03,1.028223300000000108e+03,8.990916999999999462e+02,9.086953999999999496e+02,5.316163000000000238e+02,5.202409000000000106e+02
1.912508000000000038e+03,7.286869000000000369e+02,1.065722299999999905e+03,1.913925099999999929e+03,7.379101000000000568e+02,1.048934299999999894e+03,4.475225699999999961e+03,2.928460999999999785e+03,1.223390100000000075e+03,1.219988100000000031e+03,1.016062199999999962e+03,1.018785300000000007e+03,9.158323000000000320e+02,9.173623000000000047e+02,5.526326000000000249e+02,5.456337999999999511e+02
1.923868699999999990e+03,7.552564999999999600e+02,1.044272899999999936e+03,1.924775300000000016e+03,7.645162000000000262e+02,1.030669799999999896e+03,4.437785899999999856e+03,3.001573499999999967e+03,1.213712199999999939e+03,1.211430000000000064e+03,1.006893900000000031e+03,1.008749800000000050e+03,9.287159000000000333e+02,9.295598999999999705e+02,5.750760999999999967e+02,5.712215999999999667e+02
1.936630699999999933e+03,7.826525000000000318e+02,1.025748399999999947e+03,1.930644999999999982e+03,7.910390999999999622e+02,1.014696800000000053e+03,4.395352399999999761e+03,3.082060100000000148e+03,1.203709000000000060e+03,1.198900699999999915e+03,9.963188999999999851e+02,9.994238000000000284e+02,9.450027000000000044e+02,9.409887999999999693e+02,6.010009999999999764e+02,5.980675999999999704e+02
1.948017599999999902e+03,8.101856999999999971e+02,1.006229000000000042e+03,1.934979700000000093e+03,8.219127999999999474e+02,9.983703000000000429e+02,4.358221999999999753e+03,3.157473100000000159e+03,1.193003099999999904e+03,1.190095399999999927e+03,9.882621000000000322e+02,9.898614000000000033e+02,9.599545000000000528e+02,9.491959000000000515e+02,6.242125999999999522e+02,6.271100999999999885e+02
1.963623900000000049e+03,8.364343000000000075e+02,9.887748000000000275e+02,1.939215899999999920e+03,8.552613000000000056e+02,9.824550000000000409e+02,4.313664899999999761e+03,3.248100300000000061e+03,1.184100799999999936e+03,1.175555000000000064e+03,9.747195000000000391e+02,9.822895999999999503e+02,9.787695999999999685e+02,9.609524999999999864e+02,6.522431000000000267e+02,6.591350999999999658e+02
1.967496599999999944e+03,8.678599000000000387e+02,9.746036000000000286e+02,1.948121100000000069e+03,8.865606999999999971e+02,9.629519000000000233e+02,4.266631900000000314e+03,3.336961899999999787e+03,1.170433700000000044e+03,1.164416400000000067e+03,9.655806000000000040e+02,9.692011999999999716e+02,9.908899999999999864e+02,9.769307000000000016e+02,6.840557999999999765e+02,6.880854000000000497e+02
1.972423999999999978e+03,9.027985999999999649e+02,9.577159000000000333e+02,1.960457599999999957e+03,9.181675999999999931e+02,9.456553000000000111e+02,4.219006500000000415e+03,3.434212500000000091e+03,1.156287199999999984e+03,1.153252099999999928e+03,9.558812000000000353e+02,9.565860000000000127e+02,1.004336000000000013e+03,9.957830000000000155e+02,7.174340999999999440e+02,7.196594000000000051e+02
1.982645700000000033e+03,9.347705999999999449e+02,9.431889999999999645e+02,1.969001299999999901e+03,9.549092000000000553e+02,9.278713999999999942e+02,4.174131300000000010e+03,3.534255900000000111e+03,1.145153999999999996e+03,1.140951600000000099e+03,9.447735000000000127e+02,9.462522000000000162e+02,1.021527600000000007e+03,1.010523800000000051e+03,7.501502000000000407e+02,7.550543000000000120e+02
1.988213400000000092e+03,9.701722999999999502e+02,9.304201000000000477e+02,1.979057900000000018e+03,9.908182000000000471e+02,9.094592999999999847e+02,4.122246100000000297e+03,3.641895100000000184e+03,1.127598999999999933e+03,1.130585399999999936e+03,9.360848999999999478e+02,9.309768000000000256e+02,1.040612399999999980e+03,1.026658699999999953e+03,7.855095000000000027e+02,7.921145000000000209e+02
2.005331300000000056e+03,1.007301399999999944e+03,9.102758999999999787e+02,1.983069500000000062e+03,1.035284100000000080e+03,8.926608999999999696e+02,4.060982899999999972e+03,3.768940200000000004e+03,1.114924700000000030e+03,1.111305399999999963e+03,9.190194999999999936e+02,9.187332999999999856e+02,1.065553300000000036e+03,1.045545399999999972e+03,8.244111000000000331e+02,8.364303999999999633e+02
2.007404500000000098e+03,1.047585100000000011e+03,8.960263999999999669e+02,1.988224600000000009e+03,1.074154099999999971e+03,8.778722999999999956e+02,4.012197799999999916e+03,3.875069199999999910e+03,1.101460000000000036e+03,1.097350599999999986e+03,9.084240999999999531e+02,9.079631000000000540e+02,1.078975599999999986e+03,1.062073000000000093e+03,8.631562999999999874e+02,8.738642999999999574e+02
2.013866999999999962e+03,1.085182700000000068e+03,8.831699999999999591e+02,1.996858999999999924e+03,1.113917099999999891e+03,8.630801000000000158e+02,3.964306700000000092e+03,3.987769200000000183e+03,1.087452399999999898e+03,1.086080600000000004e+03,8.976354999999999791e+02,8.961381999999999834e+02,1.096205500000000029e+03,1.078196200000000090e+03,9.019262999999999693e+02,9.144411999999999807e+02
2.025793200000000070e+03,1.126300300000000107e+03,8.647400999999999840e+02,1.998923500000000104e+03,1.156818299999999908e+03,8.520701000000000249e+02,3.915116700000000037e+03,4.105528800000000047e+03,1.076846299999999928e+03,1.070486100000000079e+03,8.837457000000000562e+02,8.870385999999999740e+02,1.115349799999999959e+03,1.093246799999999894e+03,9.418917999999999893e+02,9.580403999999999769e+02
2.025009199999999964e+03,1.171816299999999956e+03,8.522830000000000155e+02,2.007303300000000036e+03,1.199777599999999893e+03,8.356892000000000280e+02,3.857942100000000210e+03,4.229936499999999796e+03,1.058525000000000091e+03,1.057003099999999904e+03,8.735031000000000176e+02,8.719108999999999696e+02,1.131034799999999905e+03,1.113797199999999975e+03,9.870456000000000358e+02,1.001058899999999994e+03
2.027051799999999957e+03,1.220561999999999898e+03,8.399211000000000240e+02,2.016184099999999944e+03,1.243538299999999936e+03,8.186448000000000320e+02,3.800719700000000103e+03,4.361182399999999689e+03,1.040704799999999977e+03,1.044050500000000056e+03,8.635126999999999953e+02,8.554516999999999598e+02,1.148506699999999910e+03,1.134035800000000108e+03,1.035810699999999997e+03,1.045829199999999901e+03
2.035498900000000049e+03,1.268994400000000041e+03,8.245220000000000482e+02,2.024869300000000067e+03,1.287602200000000039e+03,8.057264999999999873e+02,3.748347099999999955e+03,4.494866200000000390e+03,1.028619400000000041e+03,1.028663600000000088e+03,8.493147000000000162e+02,8.447494000000000369e+02,1.165861300000000028e+03,1.155553000000000111e+03,1.086219900000000052e+03,1.090231999999999971e+03
2.040293799999999919e+03,1.317072100000000091e+03,8.084605000000000246e+02,2.029144999999999982e+03,1.333217599999999948e+03,7.958935000000000173e+02,3.690099700000000212e+03,4.629982799999999770e+03,1.014298900000000003e+03,1.011378299999999967e+03,8.340449999999999591e+02,8.333775000000000546e+02,1.183646099999999933e+03,1.176249299999999948e+03,1.134836399999999912e+03,1.138250999999999976e+03
1.901042699999999968e+03,6.681299000000000206e+02,1.143413099999999986e+03,1.914236400000000003e+03,6.770597000000000207e+02,1.123732199999999921e+03,4.716567799999999806e+03,2.707046200000000226e+03,1.270294499999999971e+03,1.266723400000000083e+03,1.090737399999999980e+03,1.091812500000000000e+03,8.653115999999999985e+02,8.820068999999999733e+02,4.872422000000000253e+02,4.754855000000000018e+02
1.914026299999999992e+03,6.863487000000000080e+02,1.126447699999999941e+03,1.924502199999999903e+03,6.971409999999999627e+02,1.104677400000000034e+03,4.690495499999999993e+03,2.758647800000000188e+03,1.265306299999999965e+03,1.260384000000000015e+03,1.083375399999999900e+03,1.084429799999999886e+03,8.745380000000000109e+02,8.896716999999999871e+02,5.046030000000000086e+02,4.928351000000000113e+02
1.921301899999999932e+03,7.115916999999999462e+02,1.103958499999999958e+03,1.929994500000000016e+03,7.186793999999999869e+02,1.089959700000000112e+03,4.659847499999999854e+03,2.811638199999999870e+03,1.259643800000000056e+03,1.251064499999999953e+03,1.073075900000000047e+03,1.079063300000000027e+03,8.814262999999999693e+02,8.977591999999999643e+02,5.237060999999999922e+02,5.117466000000000008e+02
1.936327399999999898e+03,7.327794999999999845e+02,1.085863100000000031e+03,1.932998800000000074e+03,7.447750999999999522e+02,1.071163999999999987e+03,4.618653599999999642e+03,2.881254300000000057e+03,1.250785399999999981e+03,1.238540299999999888e+03,1.062494300000000067e+03,1.069833599999999933e+03,8.989829999999999472e+02,9.048608000000000402e+02,5.437073000000000320e+02,5.367032000000000380e+02
1.948843900000000076e+03,7.586799999999999500e+02,1.063362399999999980e+03,1.943194099999999935e+03,7.709317999999999529e+02,1.054642000000000053e+03,4.580747400000000198e+03,2.954906800000000203e+03,1.242053400000000011e+03,1.229083399999999983e+03,1.051995300000000043e+03,1.060615299999999934e+03,9.117589000000000397e+02,9.179292000000000371e+02,5.660787000000000262e+02,5.621399999999999864e+02
1.961505699999999933e+03,7.853076999999999543e+02,1.044533300000000054e+03,1.947899300000000039e+03,7.973705999999999676e+02,1.038947599999999966e+03,4.542008300000000418e+03,3.029555899999999838e+03,1.234594499999999925e+03,1.216192399999999907e+03,1.041259900000000016e+03,1.052961499999999887e+03,9.259864000000000033e+02,9.283773999999999660e+02,5.905058999999999969e+02,5.876861999999999853e+02
1.973641900000000078e+03,8.128514999999999873e+02,1.023645200000000045e+03,1.952067999999999984e+03,8.288465999999999667e+02,1.022307000000000016e+03,4.502147700000000441e+03,3.107212500000000091e+03,1.223652000000000044e+03,1.206611599999999953e+03,1.031556499999999915e+03,1.043327600000000075e+03,9.417584000000000515e+02,9.373251000000000204e+02,6.141716999999999871e+02,6.169573000000000320e+02
1.987863800000000083e+03,8.399583999999999833e+02,1.007414400000000001e+03,1.957098300000000108e+03,8.611838000000000193e+02,1.005270499999999970e+03,4.453720199999999750e+03,3.201068999999999960e+03,1.211911800000000085e+03,1.193057499999999891e+03,1.018959500000000048e+03,1.032791400000000067e+03,9.622749000000000024e+02,9.494411999999999807e+02,6.430904000000000451e+02,6.492625000000000455e+02
1.992067000000000007e+03,8.720575999999999794e+02,9.929655999999999949e+02,1.968862300000000005e+03,8.923420999999999594e+02,9.847694000000000187e+02,4.405318299999999908e+03,3.293745699999999943e+03,1.197290099999999939e+03,1.182791300000000092e+03,1.009249099999999999e+03,1.018987799999999993e+03,9.753297000000000025e+02,9.669660000000000082e+02,6.762213000000000420e+02,6.782287000000000035e+02
1.994807800000000043e+03,9.078115000000000236e+02,9.757505999999999631e+02,1.980064499999999953e+03,9.218148999999999660e+02,9.693101000000000340e+02,4.356327699999999822e+03,3.389231699999999819e+03,1.183522200000000112e+03,1.170292599999999993e+03,9.992856000000000449e+02,1.006227300000000014e+03,9.870828999999999951e+02,9.864092000000000553e+02,7.094791999999999916e+02,7.092604000000000042e+02
2.004372800000000097e+03,9.417327000000000226e+02,9.599651999999999816e+02,1.990033899999999903e+03,9.551363999999999805e+02,9.527482999999999720e+02,4.313207699999999932e+03,3.486781599999999798e+03,1.173446699999999964e+03,1.158309799999999996e+03,9.874844000000000506e+02,9.969668000000000347e+02,1.002676399999999944e+03,1.002080000000000041e+03,7.434632000000000289e+02,7.415620000000000118e+02
2.011209700000000112e+03,9.763792999999999438e+02,9.470475999999999885e+02,1.997271199999999908e+03,9.912980000000000018e+02,9.350587000000000444e+02,4.261786600000000362e+03,3.592477899999999863e+03,1.157064499999999953e+03,1.147079700000000003e+03,9.781255999999999631e+02,9.825167999999999893e+02,1.022747600000000034e+03,1.016163099999999986e+03,7.776988999999999805e+02,7.788682999999999765e+02
2.027804399999999987e+03,1.012312599999999975e+03,9.273700000000000045e+02,2.000257499999999936e+03,1.034910900000000083e+03,9.192513999999999896e+02,4.201072900000000118e+03,3.716833900000000085e+03,1.144117500000000064e+03,1.128477200000000039e+03,9.614556999999999789e+02,9.700225000000000364e+02,1.047752999999999929e+03,1.034081100000000106e+03,8.151607999999999947e+02,8.228390000000000555e+02
2.031455799999999954e+03,1.052028399999999920e+03,9.118511999999999489e+02,2.004327700000000050e+03,1.072457499999999982e+03,9.060064999999999600e+02,4.154530600000000049e+03,3.819596500000000106e+03,1.133384900000000016e+03,1.113296499999999924e+03,9.498089999999999691e+02,9.610402000000000271e+02,1.059732799999999997e+03,1.050545699999999897e+03,8.534086999999999534e+02,8.589093000000000302e+02
2.037964999999999918e+03,1.090418499999999995e+03,8.975616999999999734e+02,2.012270099999999957e+03,1.111962500000000091e+03,8.904872000000000298e+02,4.104762999999999920e+03,3.931902000000000044e+03,1.120535300000000007e+03,1.100523500000000013e+03,9.375555000000000518e+02,9.491486999999999625e+02,1.076267700000000104e+03,1.067642100000000028e+03,8.925866999999999507e+02,8.984054999999999609e+02
2.048518900000000031e+03,1.132482700000000023e+03,8.792790999999999713e+02,2.014649200000000064e+03,1.153113000000000056e+03,8.783773999999999660e+02,4.052282000000000153e+03,4.050138300000000072e+03,1.108686400000000049e+03,1.084663000000000011e+03,9.235901000000000067e+02,9.383424999999999727e+02,1.095400900000000092e+03,1.083446999999999889e+03,9.336032999999999902e+02,9.406870999999999867e+02
2.047522799999999961e+03,1.178132900000000063e+03,8.678603000000000520e+02,2.025547199999999975e+03,1.193407999999999902e+03,8.625207000000000335e+02,3.995434400000000096e+03,4.175557499999999891e+03,1.089624499999999898e+03,1.072679599999999937e+03,9.138542999999999665e+02,9.222759999999999536e+02,1.111171700000000101e+03,1.104736900000000105e+03,9.798654999999999973e+02,9.827834000000000287e+02
2.051117999999999938e+03,1.224249800000000050e+03,8.539353999999999587e+02,2.034728599999999915e+03,1.237413999999999987e+03,8.452504000000000133e+02,3.941177900000000136e+03,4.301518299999999726e+03,1.073092900000000100e+03,1.061016900000000078e+03,9.034646999999999935e+02,9.066033999999999651e+02,1.128281999999999925e+03,1.123714300000000094e+03,1.025463600000000042e+03,1.027058399999999892e+03
2.057886899999999969e+03,1.272760299999999916e+03,8.378368000000000393e+02,2.042364800000000059e+03,1.280720100000000002e+03,8.325172000000000025e+02,3.886396400000000085e+03,4.433689699999999903e+03,1.060484500000000025e+03,1.044726200000000063e+03,8.887566000000000486e+02,8.954290999999999485e+02,1.144978499999999940e+03,1.145657500000000027e+03,1.075264400000000023e+03,1.070789299999999912e+03
2.065587700000000041e+03,1.318456899999999905e+03,8.214569999999999936e+02,2.043966200000000072e+03,1.327507200000000012e+03,8.230851999999999862e+02,3.828412100000000009e+03,4.567648100000000341e+03,1.048073699999999917e+03,1.026277100000000019e+03,8.723382000000000289e+02,8.847231000000000449e+02,1.164172600000000102e+03,1.164660300000000007e+03,1.121917099999999891e+03,1.119898100000000113e+03
1.921283400000000029e+03,6.745181000000000040e+02,1.166653299999999945e+03,1.933990299999999934e+03,6.831897999999999911e+02,1.149625900000000001e+03,4.868334499999999935e+03,2.656926300000000083e+03,1.294700100000000020e+03,1.289089400000000069e+03,1.141898400000000038e+03,1.145646600000000035e+03,8.488537000000000035e+02,8.664424999999999955e+02,4.780025999999999726e+02,4.666274999999999977e+02
1.930983699999999999e+03,6.924897999999999456e+02,1.150195899999999938e+03,1.946080999999999904e+03,7.024098000000000184e+02,1.130188200000000052e+03,4.840160299999999552e+03,2.708188099999999849e+03,1.287929499999999962e+03,1.283457499999999982e+03,1.134654700000000048e+03,1.137118600000000015e+03,8.567125999999999522e+02,8.757087999999999965e+02,4.953725999999999772e+02,4.833940999999999804e+02
1.939739499999999907e+03,7.157705999999999449e+02,1.128664600000000064e+03,1.947666799999999967e+03,7.241376999999999953e+02,1.116731299999999919e+03,4.811424200000000383e+03,2.757286300000000210e+03,1.283982500000000073e+03,1.273324699999999893e+03,1.123770400000000109e+03,1.133346600000000080e+03,8.638718000000000075e+02,8.812672000000000025e+02,5.135499999999999545e+02,5.015973000000000184e+02
1.954881900000000087e+03,7.377145000000000437e+02,1.109499499999999898e+03,1.954072599999999966e+03,7.489654000000000451e+02,1.098743300000000090e+03,4.776932999999999993e+03,2.822944199999999910e+03,1.276187400000000025e+03,1.264084100000000035e+03,1.114727900000000091e+03,1.124933600000000069e+03,8.794384999999999764e+02,8.884008000000000038e+02,5.327421000000000504e+02,5.253627999999999929e+02
